Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050154,Urbano,RUA JOAO AZOLIN,795,,,,CURITIBA,,Estabelecimento de outras finalidades,GALPAO VAG0,Único,,1,1,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,111,,,,CURITIBA,,Domicílio particular,,-0,,1,1,82015040
410690205050154,Urbano,RUA JOAO LUCCA,75,CASA b,,,CURITIBA,,Domicílio particular,,-0,,1,3,82015025
410690205050154,Urbano,RUA JOAO LUCCA,75,CASA a,,,CURITIBA,,Domicílio particular,,-0,,1,3,82015025
410690205050154,Urbano,RUA JOAO LUCCA,SN,CASA,,,CURITIBA,,Domicílio particular,,-0,,1,3,82015025
410690205050154,Urbano,RUA JOAO LUCCA,723,,,,CURITIBA,,Domicílio particular,,-0,,1,3,82015025
410690205050154,Urbano,RUA JOAO AZOLIN,734,,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,685,CASA FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,685,CASA FUNDOS,,,CURITIBA,,Estabelecimento de outras finalidades,MOVEIS FABRICACAO,Único,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,932,,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,764,,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,766,,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,625,,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,575,SOBRADO 2,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,575,SOBRADO 1,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,AVENIDA CANDIDO HARTMANN,5178,CASA 4,,,CURITIBA,,Domicílio particular,,-0,,1,34,82015100
410690205050154,Urbano,AVENIDA CANDIDO HARTMANN,5178,CASA 3,,,CURITIBA,,Domicílio particular,,-0,,1,34,82015100
410690205050154,Urbano,AVENIDA CANDIDO HARTMANN,5178,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,1,34,82015100
410690205050154,Urbano,AVENIDA CANDIDO HARTMANN,5178,CASA 1,,,CURITIBA,,Domicílio particular,,-0,,1,34,82015100
410690205050154,Urbano,AVENIDA CANDIDO HARTMANN,5248,,,,CURITIBA,,Domicílio particular,,-0,,1,34,82015100
410690205050154,Urbano,RUA JOSE RISSETO,150,,,,CURITIBA,,Domicílio particular,,-0,,1,35,82015010
410690205050154,Urbano,RUA JOSE RISSETO,152,,,,CURITIBA,,Domicílio particular,,-0,,1,35,82015010
410690205050154,Urbano,RUA JOSE RISSETO,SN,,,,CURITIBA,,Estabelecimento de outras finalidades,VIDEOLOCADORA,Único,,1,35,82015010
410690205050154,Urbano,RUA JOSE RISSETO,SN,,,,CURITIBA,,Domicílio particular,,-0,,1,35,82015010
410690205050154,Urbano,RUA JOSE RISSETO,128,,,,CURITIBA,,Domicílio particular,,-0,,1,35,82015010
410690205050154,Urbano,RUA JOSE RISSETO,172,,,,CURITIBA,,Domicílio particular,,-0,,1,35,82015010
410690205050154,Urbano,RUA LINDOLFO PASQUALI,SN,RUA_INTERNA CASA FUNDOS PORTAO,,,CURITIBA,,Domicílio particular,,-0,,1,11,82015770
410690205050154,Urbano,RUA LINDOLFO PASQUALI,SN,RUA_INTERNA CASA,,,CURITIBA,,Domicílio particular,,-0,,1,11,82015770
410690205050154,Urbano,RUA JOAO AZOLIN,764,CASA FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,445,CASA,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA JOAO AZOLIN,435,CASA 14,,,CURITIBA,,Domicílio particular,,-0,,1,4,82015040
410690205050154,Urbano,RUA PEDRO BREDA,22,CASA FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,1,5,82015050
410690205050154,Urbano,RUA LINDOLFO PASQUALI,40,CASA 2 DE 1,,,CURITIBA,,Domicílio particular,,-0,,1,11,82015770
