Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 39,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA LUIZ BRAILLE,316,FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,2,6,82015290
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 30,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA LUIZ BRAILLE,318,FUNDOS,,,CURITIBA,,Edificação em construção,,-0,,2,6,82015290
410690205050155,Urbano,RUA LUIZ BRAILLE,318,CASA 2,,,CURITIBA,,Domicílio particular,,-0,,2,6,82015290
410690205050155,Urbano,RUA LUIZ BRAILLE,160,QUITINETE 1,,,CURITIBA,,Domicílio particular,,-0,,2,6,82015290
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 31,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 28,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 29,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,704,CASA 8,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 37,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 26,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 27,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 21,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 15,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,RUA ANTONIO ESCORSIN,674,CASA 33,,,CURITIBA,,Domicílio particular,,-0,,2,5,82310010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1159,FUNDOS,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1159,FRENTE,,,CURITIBA,,Estabelecimento de outras finalidades,RESTAURANTE,Único,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1145,RUA_INTERNA LADO b LOTE b2,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1,RUA_INTERNA LADO a,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,2,RUA_INTERNA LADO a,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,4,RUA_INTERNA LADO a,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,SN,RUA_INTERNA LADO a,,,CURITIBA,,Estabelecimento de outras finalidades,OFICINA DE MOTOS,Único,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1173,TERREO,,,CURITIBA,,Estabelecimento de outras finalidades,AUTO E MOTO PECAS,Único,,1,1,82320010
410690205050155,Urbano,AVENIDA VEREADOR TOALDO TULIO,1173,COBERTURA,,,CURITIBA,,Domicílio particular,,-0,,1,1,82320010
