Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7525,LOJA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LOTERIA MANOEL RIBAS,Múltiplo,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7525,LOJA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,EMPORIO CACAU E ROSA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7505,SOBRADO ap 1,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PECAS USADAS,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7505,SOBRADO ap 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7505,SOBRADO 2,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,GRAFICA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7505,SOBRADO 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7497,SOBRADO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,BETO CHAVEIRO,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7497,APARTAMENTO 1,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7497,APARTAMENTO 2,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7487,LOJA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LOJA LUNA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7487,CASA,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7487,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7457,BARRACAO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,SUPERMERCADO SUPER DIP,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,SOBRADO loja4,,,BAIRRO BUTIATUVINHA,,Estabelecimento de saúde,FARMACIA PACIFICO FARMA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,SOBRADO loja 3,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,TELECONSERTEL,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,SOBRADO loja 2,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,SALAO LUCKI FASHION,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,SOBRADO loja 1,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LANCHONETE KI LANCHES,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 01,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,ESCRITORIO DE CONTABILIDADE,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 02,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PRODUTORA DE AUDIO E VIDEO,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 03,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PRODUTORA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 04,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PRODUTORA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 05,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LANCHONETE,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7423,APARTAMENTO cjto 06,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,PRODUTORA DE AUDIO E VIDEO,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO loja 4,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LOJA LAN HOUSE,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO loja 3,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,POWERCENTRO ELETRONICO STAR,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO loja 2,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,LAN HOUSE,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO loja 1,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,CORRETORA DE SEGUROS,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO cjto 1,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,ESCRITORIO DE VENDAS,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO cjto 2,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,ESCRITORIO DECONSULTORIA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO cjto 3,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,CORRETORA DE SEGUROS,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7407,SOBRADO cjto 4,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,ESCRITORIO DE REPRESENTACAO,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7391,SOBRADO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7391,APARTAMENTO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,CONSULTORIO,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7391,CASA,,,BAIRRO BUTIATUVINHA,,Estabelecimento de saúde,CONSULTORIO DR VILSON JOSE DE CASTRO GAM,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7371,SOBRADO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,SALAO DE BELEZA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7371,APARTAMENTO,,,BAIRRO BUTIATUVINHA,,Estabelecimento de outras finalidades,SALAO DE BELEZA,Único,,1,1,82400000
410690205050157,Urbano,AVENIDA MANOEL RIBAS,7371,APARTAMENTO,,,BAIRRO BUTIATUVINHA,,Domicílio particular,,-0,,1,1,82400000
