Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050161,Urbano,RUA JOSE VALLE,200,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESTOFAMENTO LOJA E ARTESANATO,Múltiplo,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1291,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1291,TERREO LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESTOFARIA GL,Único,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1291,TERREO LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,LOJA DE ARTIGOS,Único,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1291,TERREO LOJA 3,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,SERRALHERIA CONCERTEC,Único,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1273,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1257,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1245,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1245,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1229,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,BAR CARDOSO,Único,,1,1,82020250
410690205050161,Urbano,RUA LAURO ESMANHOTO,36,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,SN,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,SN,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,54,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,54,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,15,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,78,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,18,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,19,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,19,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,150,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,134,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82020275
410690205050161,Urbano,RUA PROFESSOR PEDRO ROMANO DURIGAN,85,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82020270
410690205050161,Urbano,RUA PROFESSOR PEDRO ROMANO DURIGAN,SN,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82020270
410690205050161,Urbano,RUA FELIPE VITOLA,390,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,SN,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,408,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,420,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,432,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,446,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,444,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,456,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,468,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA FELIPE VITOLA,468,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82020240
410690205050161,Urbano,RUA JOSE VALLE,1191,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,SN,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,SN,TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,PADARIA MASSA PURA,Único,,2,1,82020250
410690205050161,Urbano,RUA FREDERICO BARZ,SN,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,AVIARIO,Único,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,SN,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ULTRAGAZ,Único,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,48,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,84,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,96,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,106,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,118,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,130,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA FREDERICO BARZ,450,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020260
410690205050161,Urbano,RUA LAURO ESMANHOTO,95,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,85,,,,SANTA FELICIDADE,,Edificação em construção,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,66,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,67,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,4,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,45,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,45,LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,LOJA DE PRESENTES,Único,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,45,LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,SALAO DE BELEZA,Único,,2,4,82020275
410690205050161,Urbano,RUA LAURO ESMANHOTO,SN,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82020275
410690205050161,Urbano,RUA JOSE VALLE,SN,LOTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1135,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1125,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,1109,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82020250
410690205050161,Urbano,RUA JOSE VALLE,3696,CONJUNTO 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82020250
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,SN,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,3696,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,1499,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,1485,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,1150,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
410690205050161,Urbano,RUA ANGELO DOMINGOS DURIGAN,1461,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,3,2,82020340
