Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050169,Urbano,RUA PADRE JOSE MARTINI,353,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,339,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,321,CASA,,,BAIRRO SANTA FELICIDADE,,Edificação em construção,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,311,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,295,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,283,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,269,LADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,269,LADO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,COSTURAS,Único,,2,2,82410300
410690205050169,Urbano,RUA PADRE JOSE MARTINI,253,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410300
410690205050169,Urbano,RUA DANIEL CESARIO PEREIRA,84,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410180
410690205050169,Urbano,RUA DANIEL CESARIO PEREIRA,242,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410180
410690205050169,Urbano,RUA DANIEL CESARIO PEREIRA,22,CASA a,,,BAIRRO SANTA FELICIDADE,,Edificação em construção,,-0,,2,3,82410180
