Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050165,Urbano,RUA HUGO WOLF,142,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA HUGO WOLF,156,SOBRADO 1,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA HUGO WOLF,156,SOBRADO 2,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA HUGO WOLF,156,SOBRADO 3,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA HUGO WOLF,172,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA HUGO WOLF,184,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82410040
410690205050165,Urbano,RUA MANTOVA,127,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,121,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,115,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,109,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,103,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,87,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,87,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,71,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,57,SOBRADO c2,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,57,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA MANTOVA,31,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82410060
410690205050165,Urbano,RUA JOAO REFFO,191,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,177,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,177,APARTAMENTO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,177,BARRACAO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,METALBRAS METAIS,Único,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,165,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,151,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,137,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,137,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,2,4,82410000
410690205050165,Urbano,RUA JOAO REFFO,93,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82410000
410690205050165,Urbano,RUA JOAO REFFO,96,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,3,1,82410000
410690205050165,Urbano,RUA JOAO REFFO,94,CASA,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESPETARIA FALCAO,Único,,3,1,82410000
