Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,SN,BARRACAO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,BAR E LANCHONETE,Único,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1539,BARRACAO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,AUTO ELETRICA,Único,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1475,SOBRADO loja 1,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,AUTO PECAS,Único,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1475,SOBRADO loja 2,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESCAPAMENTOS,Único,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1475,APARTAMENTO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1475,,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,LOJA FECHADA,Único,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1429,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1415,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1395,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1389,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA FRANCISCO DALLALIBERA,1359,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82030290
410690205050166,Urbano,RUA JACOB BASSO,56,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030310
410690205050166,Urbano,RUA JACOB BASSO,6,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030310
410690205050166,Urbano,RUA JACOB BASSO,6,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030310
410690205050166,Urbano,RUA JACOB BASSO,3,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030310
410690205050166,Urbano,RUA JACOB BASSO,3,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,2,82030310
410690205050166,Urbano,RUA PEDRO REVA,283,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030510
410690205050166,Urbano,RUA PEDRO REVA,530,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030510
410690205050166,Urbano,RUA PEDRO REVA,530,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030510
410690205050166,Urbano,RUA PEDRO REVA,555,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82030510
410690205050166,Urbano,RUA PEDRO REVA,555,BARRACAO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,FABRICACAO DE MOVEIS,Único,,1,3,82030510
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,465,PORTAO,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,SAIDA DE VEICULOS,Único,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,9,PORTAO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,19,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,375,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,375,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,375,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,100,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,85,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,89,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,89,CASA,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,OFICINA,Único,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,89,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ZACARIAS ALVES DE SOUZA,181,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82030390
410690205050166,Urbano,RUA ANTONIO FERRO,95,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,57,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,10,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,6,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,6,LADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,8,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Edificação em construção,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,8,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,474,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA ANTONIO FERRO,57,FUNDOS,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,5,82030380
410690205050166,Urbano,RUA SATURNINO MIRANDA,478,BARRACA,,,BAIRRO SANTA FELICIDADE,,Estabelecimento de outras finalidades,VENDA DE GAS,Único,,1,6,82030320
410690205050166,Urbano,RUA SATURNINO MIRANDA,494,CASA,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,6,82030320
410690205050166,Urbano,RUA ANGELO FERRO,10,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030320
410690205050166,Urbano,RUA ANGELO FERRO,12,SOBRADO,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030320
410690205050166,Urbano,RUA ANGELO FERRO,42,SOBRADO 1,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030320
410690205050166,Urbano,RUA ANGELO FERRO,42,SOBRADO 2,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030320
410690205050166,Urbano,RUA ANGELO FERRO,42,SOBRADO 3,,,BAIRRO SANTA FELICIDADE,,Domicílio particular,,-0,,1,7,82030320
