Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050141,Urbano,RUA MARCOS MOCELLIN,187,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,187,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,171,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,171,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,161,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,135,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,115,TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,PONTO DA ESFIHA,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,115,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,119,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,CENTRO DE DEPILACAO S E J,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,101,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,93,FUNDOS CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,93,FUNDOS CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,89,TERREO LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,QUEST LAN HOUSE,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,89,TERREO LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ATELIER DE COSTURA,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,89,SOBRELOJA LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,CENTRO ESTETICO,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,89,SOBRELOJA LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de saúde,ODONTOLOGIA PREVENTIVA E RESTAURADORA,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,89,SOBRELOJA LOJA 3,,,SANTA FELICIDADE,,Estabelecimento de saúde,PSICOLOGIA ATENDIMENTO INFANTIL ADOLESCE,Único,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,63,FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,63,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,49,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,11,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6000,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ACOUGUE E MERCEARIA ITALIA,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6000,ANEXO a,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ACOUGUE ITALIA,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6020,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ANDARAKI CALCADOS E ESPORTES,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6036,LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ATUALLE,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6036,LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,AUTO ESCOLA SABRINA,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6036,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6040,TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,CABELEIREIRO UNISSEX MARCO E CARMEN,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6040,SOBRELOJA,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ADVOGADAS ASSOCIADAS,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6040,FUNDOS,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,CAMMINARE CENTRO DE APOIO,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6066,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,COMPREAKI CALCADOS CONFECCOES E ESPORTES,Único,,2,3,82020000
410690205050141,Urbano,AVENIDA MANOEL RIBAS,6080,TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ARTE E LINHA,Único,,2,3,82020000
410690205050141,Urbano,RUA MARCOS MOCELLIN,201,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA MARCOS MOCELLIN,221,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,2,82020510
410690205050141,Urbano,RUA VIA VENETO,941,SOBRELOJA,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ADVOCACIA ROBSON IVAN STIVAL,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,941,TERREO LOJA 4,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESTETICA E BELEZA,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,941,TERREO LOJA 3,,,SANTA FELICIDADE,,Estabelecimento de saúde,ODONTOPEDIATRIA DIRCE KWIATKOWSKI,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,941,TERREO LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ELETRONICA NATION,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,941,TERREO LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,MAP SERVICOS CONTABEIS,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,983,CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,983,CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1001,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FUNDOS APARTAMENTO 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FUNDOS APARTAMENTO 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,ESCRITORIO DO SOBRADO,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FUNDOS CASA 3,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FUNDOS CASA 2,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FUNDOS CASA 1,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FRENTE SOBRELOJA,,,SANTA FELICIDADE,,Estabelecimento de saúde,VITALITI ACUPUNTURA E ESTETICA,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1009,FRENTE TERREO,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,PANIFICADORA PANE DI TRENTO,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1029,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,SN,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,DROGARIAS FARMAIS,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,10,,,,SANTA FELICIDADE,,Estabelecimento de saúde,UNIDADE DE SAUDE SANTA FELICIDADE,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1097,TERREO LOJA 3,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,TREVO EMBALAGENS,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1097,TERREO LOJA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,TREVO EMBALAGENS,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1097,TERREO LOJA 1,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,DATTACRED EMPRESTIMOS,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1097,SOBRELOJA SALA 3,,,SANTA FELICIDADE,,Estabelecimento de saúde,FELICITA ODONTOLOGIA,Único,,2,1,82020470
410690205050141,Urbano,RUA VIA VENETO,1097,SOBRELOJA SALA 2,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,SEA CAPITAIN EMPREENDIMENTOS E PARTICIPA,Único,,2,1,82020470
