Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,SN,SOBRADO 02,,,SANTA FELICIDADE,,Edificação em construção,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,SN,SOBRADO 03,,,SANTA FELICIDADE,,Edificação em construção,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,SN,SOBRADO 04,,,SANTA FELICIDADE,,Edificação em construção,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,220,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,236,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,2,82410370
410690205050172,Urbano,RUA WANDA WOLF,560,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,3,82410380
410690205050172,Urbano,RUA WANDA WOLF,576,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,3,82410380
410690205050172,Urbano,RUA WANDA WOLF,596,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,3,82410380
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,217,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,203,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,191,SOBRADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,163,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,151,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,137,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ENGENHEIRO RONALD MACHADO DA LUZ,136,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,4,82410650
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,272,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,286,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,300,CASA FRENTE,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,DISTRB CESTA BASICA,Único,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,300,CASA FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,302,CASA FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,314,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,340,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,352,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,364,CASA 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,364,CASA 02 FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,2,82410380
410690205050172,Urbano,RUA EDSON CAMPOS MATESICH,508,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,3,82410370
410690205050172,Urbano,RUA EDSON CAMPOS MATESICH,532,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,18,3,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,SN,SOBRADO 01,,,SANTA FELICIDADE,,Edificação em construção,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,182,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,2,82410370
410690205050172,Urbano,RUA ANGELINA BRAGA CORTEZZI,170,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,2,82410370
410690205050172,Urbano,RUA FRANCISCO FAY NEVES,617,SOBRADO 03,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,1,82410390
410690205050172,Urbano,RUA FRANCISCO FAY NEVES,617,SOBRADO 02,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,1,82410390
410690205050172,Urbano,RUA FRANCISCO FAY NEVES,617,SOBRADO 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,1,82410390
410690205050172,Urbano,RUA FRANCISCO FAY NEVES,629,SOBRADO 04,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,1,82410390
410690205050172,Urbano,RUA FRANCISCO FAY NEVES,629,SOBRADO 03,,,SANTA FELICIDADE,,Domicílio particular,,-0,,19,1,82410390
