Código da unidade geográfica,Situação do setor,Logradouro,Número no logradouro,Complemento,Latitude,Longitude,Localidade,Ponto de referência,Espécie de endereço,Tipo de estabelecimento,Indicador de endereço,Identificação domicílio coletivo,Número da quadra,Número da face,CEP
410690205050179,Urbano,RUA PAULO J BUSO,523,CASA B,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,523,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,499,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,487,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,463,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,451,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,451,CASA 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,451,CASA 02,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,437,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,435,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,425,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,425,CASA 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,425,CASA 02,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,415,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,401,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,401,CASA FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,379,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,379,CASA LADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,1,82410260
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,414,CASA 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,414,CASA 02,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,436,CASA 01 FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,436,CASA 02 FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,436,CASA 03 FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,450,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,IGREJA,Múltiplo,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,450,,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,460,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,486,CASA FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,486,CASA FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,508,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,520,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,29,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,534,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,560,CASA 01,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,560,CASA 02 LADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA OZIRES PAIXAO GONCALVES,560,CASA 03 LADO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,3,82410250
410690205050179,Urbano,RUA JOAO REFFO,1695,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1640,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1652,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1664,CASA FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1664,CASA FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1676,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA JOAO REFFO,1692,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,1,4,82480000
410690205050179,Urbano,RUA PAULO J BUSO,295,BARRACAO,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,283,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,271,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,259,CASA FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,259,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,247,CASA,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,235,CASA FRENTE,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,235,FUNDOS,,,SANTA FELICIDADE,,Domicílio particular,,-0,,2,1,82410260
410690205050179,Urbano,RUA PAULO J BUSO,223,,,,SANTA FELICIDADE,,Estabelecimento de outras finalidades,BAR,Único,,2,1,82410260
